title,price,description,bookURL,ImageURL,metadata
"Perencanaan, Pemantauan Dan Evaluasi Pendidikan Dan Pelatihan",130000,Problem dasar keseluruhan pembahasan di dalam buku ini adalah sebuah pemikiran politik yang disebut Negara Hukum. Negara Hukum adalah dua terminologi mayor dalam pemikiran politik yang dikenal sejak zaman Yunani Kuno sampai zaman modern hingga kontemporer. Buku ini merupakan sebuah buku ajar wajib pada Program Pascasarjana Ilmu Politik FISIP UI untuk mata kuliah Pemikiran Politik.,https://www.gramedia.com/products/perencanaan-pemantauan-dan-evaluasi-pendidikan-dan-pelatiha,https://cdn.gramedia.com/uploads/items/perencanaan.jpg,Perencanaan Pemantauan Evaluasi Pendidikan Pelatihan Problem dasar pembahasan buku pemikiran politik Negara Hukum Negara Hukum terminologi mayor pemikiran politik dikenal zaman Yunani Kuno zaman modern kontemporer Buku buku ajar wajib Program Pascasarjana Ilmu Politik FISIP UI mata kuliah Pemikiran Politik
Jurnal Wacana Vol 20 No. 1 (2019),120000,Problem dasar keseluruhan pembahasan di dalam buku ini adalah sebuah pemikiran politik yang disebut Negara Hukum. Negara Hukum adalah dua terminologi mayor dalam pemikiran politik yang dikenal sejak zaman Yunani Kuno sampai zaman modern hingga kontemporer. Buku ini merupakan sebuah buku ajar wajib pada Program Pascasarjana Ilmu Politik FISIP UI untuk mata kuliah Pemikiran Politik.,https://www.gramedia.com/products/jurnal-wacana-vol-20-no-1-2019-1,https://cdn.gramedia.com/uploads/items/img370_9yKpPs0.jpg,Jurnal Wacana Vol 20 No 1 2019 Problem dasar pembahasan buku pemikiran politik Negara Hukum Negara Hukum terminologi mayor pemikiran politik dikenal zaman Yunani Kuno zaman modern kontemporer Buku buku ajar wajib Program Pascasarjana Ilmu Politik FISIP UI mata kuliah Pemikiran Politik
Meneguhkan Jiwa dan Semangat Nasionalisme,77500,"Pendidikan kewarganegaraan merupakan pendidikan yang bermuatan kebangsaan, demokrasi, hukum, dan multikultural guna mendukung terwujudnya warga negara yang sadar akan hal dan kewajibannya, serta cerdas, terampil dan berkarakter sehingga dapat diandalkan untuk membangun bangsa dan negara berdasarkan Pancasila dan UUD 1945. Buku ini membuat tujuan dan fungsi pendidikan kewarganegaraan, Pancasila sebagai pandangan hidup bangsa tantangan bangsa Indonesia di Era Revolusi Industri 4.0 serta menumbuhkan sikap bangga dan cinta tanah air. Selain itu para pembaca juga diberikan gambaran mengenai kondisi sumber daya alam Indonesia, bagaimana tantangan dan solusi pengelolaannya. Konflik dan kewaspadaan nasional terhadap ancaman yang datang baik dari dalam dan luar negeri, menjadi bahasan dalam salah satu bab buku ini untuk meningkatkan ketahanan nasional. Buku ini diharapkan mampu memberikan manfaat kepada seluruh masyarakat Indonesia khususnya para intelektual muda di bangku perguruan tinggi agar dapat menjadi warga negara yang baik sesuai tuntutan Pancasila",https://www.gramedia.com/products/meneguhkan-jiwa-dan-semangat-nasionalisme,https://cdn.gramedia.com/uploads/items/meneguhkan.jpg,Meneguhkan Jiwa Semangat Nasionalisme Pendidikan kewarganegaraan pendidikan bermuatan kebangsaan demokrasi hukum multikultural mendukung terwujudnya warga negara sadar kewajibannya cerdas terampil berkarakter diandalkan membangun bangsa negara berdasarkan Pancasila UUD 1945 Buku tujuan fungsi pendidikan kewarganegaraan Pancasila pandangan hidup bangsa tantangan bangsa Indonesia Era Revolusi Industri 4.0 menumbuhkan sikap bangga cinta tanah air pembaca gambaran kondisi sumber daya alam Indonesia tantangan solusi pengelolaannya Konflik kewaspadaan nasional ancaman negeri bahasan salah bab buku meningkatkan ketahanan nasional Buku diharapkan manfaat masyarakat Indonesia intelektual muda bangku perguruan warga negara sesuai tuntutan Pancasila
Zarathustra,120000,"Friedrich Nietzsche (1844-1900) merupakan seorang filsuf modern yang paling disalah mengerti dan digambarkan dengan keliru. Ungkapannya “tuhan telah mati”, kekerasan hatinya bahwa makna kehidupan harus dicari dalam kerangka-kerangka manusiawi sepenuhnya. Doktrin yang disampaikan tentang manusia-unggul, dan kehendak untuk kuasa, semua diambil alih dan diputarbalikkan, diputarbalikkan antara lain oleh para intelektual nazi.",https://www.gramedia.com/products/zarathustra,https://cdn.gramedia.com/uploads/items/ZARATHUSTRA.jpg,Zarathustra Friedrich Nietzsche 1844-1900 filsuf modern disalah mengerti digambarkan keliru Ungkapannya “ tuhan mati ” kekerasan hatinya makna kehidupan dicari kerangka-kerangka manusiawi sepenuhnya Doktrin manusia-unggul kehendak kuasa diambil alih diputarbalikkan diputarbalikkan intelektual nazi
Pemberontak,120000,"Ditetapkan pada masa pemerintahan tiran terkenal Raja Yeonsangun, itu menceritakan kisah Hong Gil-dong, putra seorang pelayan yang mencuri dari orang kaya dan memberi kepada orang miskin, dan perjalanannya menjadi revolusioner pertama Joseon.",https://www.gramedia.com/products/pemberontak-1,https://cdn.gramedia.com/uploads/items/44075-pemberontak.jpg,Pemberontak Ditetapkan pemerintahan tiran terkenal Raja Yeonsangun menceritakan kisah Hong Gil-dong putra pelayan mencuri orang kaya orang miskin perjalanannya revolusioner Joseon
Pengantar Ilmu Pemerintahan,44000,"Pemerintahan adalah sebuah disiplin ilmu yang mandiri, bahkan juga seni (seni memerintah) dan moral (moral pejabat).",https://www.gramedia.com/products/pengantar-ilmu-pemerintahan,https://cdn.gramedia.com/uploads/items/9789798020698_Pengantar-Ilmu-Pemerintahan.jpg,Pengantar Ilmu Pemerintahan Pemerintahan disiplin ilmu mandiri seni seni memerintah moral moral pejabat
Jokowi dari Bantaran Kalianyar ke Istana,79000,"Joko Widodo atau yang akrab disapa sebagai Jokowi lahir di Rumah Sakit Minulyo pada tanggal 21 Juni 1961, beliau memiliki ayah yang bernama Noto Mihardjo dan Ibu yang bernama Sujiatmi. Jokowi merupakan anak pertama atau sulung dan mempunyai tiga orang adik perempuan, yaitu Iit Sriyantini, Ida Yati, dan Titik Relawati.",https://www.gramedia.com/products/jokowi-dari-bantaran-kalianyar-ke-istana,https://cdn.gramedia.com/uploads/items/9786020620008_jokowi-dari-b.jpg,Jokowi Bantaran Kalianyar Istana Joko Widodo akrab disapa Jokowi lahir Rumah Sakit Minulyo tanggal 21 Juni 1961 beliau memiliki ayah bernama Noto Mihardjo bernama Sujiatmi Jokowi anak sulung orang adik perempuan Iit Sriyantini Ida Yati Titik Relawati
Rendra: Karya dan Dunianya,54000,"Buku Rendra: Karya dan Dunianya karya Dr. Bakdi Soemanto ini merupakan satu usaha guna memahami Rendra dan karyanya. Di dalamnya dibahas karya Rendra secara menyeluruh: drama/teater, sajak, dan cerpennya. Di samping itu, dibicarakan pula latar kehidupan dan jagat kreativitas Rendra.",https://www.gramedia.com/products/rendra-karya-dan-dunianya,https://cdn.gramedia.com/uploads/items/9786024524548_Rendra_Karya-dan-Dunianya.jpg,Rendra Karya Dunianya Buku Rendra Karya Dunianya karya Dr. Bakdi Soemanto usaha memahami Rendra karyanya dalamnya dibahas karya Rendra drama/teater sajak cerpennya samping dibicarakan latar kehidupan jagat kreativitas Rendra
Gajah Mada; Sistem Politik Dan Kepemimpinan,78000,"Buku Rendra: Karya dan Dunianya karya Dr. Bakdi Soemanto ini merupakan satu usaha guna memahami Rendra dan karyanya. Di dalamnya dibahas karya Rendra secara menyeluruh: drama/teater, sajak, dan cerpennya. Di samping itu, dibicarakan pula latar kehidupan dan jagat kreativitas Rendra.",https://www.gramedia.com/products/gajah-mada-sistem-politik-dan-kepemimpinan,https://cdn.gramedia.com/uploads/items/9789791685528_Gajah_Mada_Sistem_Politik_Dan_Kepemimpinan.jpg,Gajah Mada Sistem Politik Kepemimpinan Buku Rendra Karya Dunianya karya Dr. Bakdi Soemanto usaha memahami Rendra karyanya dalamnya dibahas karya Rendra drama/teater sajak cerpennya samping dibicarakan latar kehidupan jagat kreativitas Rendra
"The Journalist: Bacaan Wajib Wartawan, Redaktur & Mahasiswa Jurnalistik",120700,"Buku ini menjelaskan banyak hal yang ""wajib""diketahui dan sering dialami wartawan sebelum dan pada saat menjalankan tugas-tugas jurnalistiknya. Semua hal yang diuraikan dalam buku ini merupakan pengetahuan dasar bagi para calon wartawan dan wartawan, baik yang bersifat teoritis maupun praktis. Dengan mengetahui dan memahami dasar-dasar jurnalistik, diharapkan dapat melahirkan karya-karya jurnalistik yang berbobot serta menjalani profesi jurnalis secara lebih profesional dan bertanggung jawab.",https://www.gramedia.com/products/the-journalist-bacaan-wajib-wartawan-redaktur-mahasiswa,https://cdn.gramedia.com/uploads/items/9786025007125_The-Journalist-Bacaan-Wajib-Wartawan-Redaktur--Mahasiswa-Jurnalistik.jpg,The Journalist Bacaan Wajib Wartawan Redaktur Mahasiswa Jurnalistik Buku `` wajib '' dialami wartawan menjalankan tugas-tugas jurnalistiknya diuraikan buku pengetahuan dasar calon wartawan wartawan bersifat teoritis praktis memahami dasar-dasar jurnalistik diharapkan melahirkan karya-karya jurnalistik berbobot menjalani profesi jurnalis profesional bertanggung
Mata Air Keteladanan : Pancasila Dalam Perbuatan,174000,"""Yudi menjabarkan 'Pancasila sebagai ideologi terbuka'-nya N. Driyarkara. Menawarkan keteladanan tokoh-tokoh berkarakter, terkategorisasi dalam kelima sila masing-masing. Merekalah sumber mata air keteladanan Pancasila dalam perbuatan."" —Dr. (HC) Jakob Oetama, Perintis dan Pendiri Kompas Gramedia",https://www.gramedia.com/products/mata-air-keteladanan-pancasila-dalam-perbuatan,https://cdn.gramedia.com/uploads/items/9789794338308_mata-air-keteladanan_pancasila-dalam-perbuatan.jpg,Mata Air Keteladanan Pancasila Perbuatan `` Yudi menjabarkan 'Pancasila ideologi terbuka'-nya N. Driyarkara Menawarkan keteladanan tokoh-tokoh berkarakter terkategorisasi sila sumber mata air keteladanan Pancasila perbuatan '' —Dr HC Jakob Oetama Perintis Pendiri Kompas Gramedia
"Satu Islam, Ragam Epistemologi",85000,"Aksin Wijaya termasuk salah seorang pemikir Muslim Indonesia yang terbilang sangat produktif, masih muda, namun begitu gigih mencari apa yang bolong dalam khazanah pemikiran Islam masa lalu, kemudian “menambalnya” dengan alternatif-alternatif baru. Dalam aras epistemologis, misalnya, ia menawarkan model Islam antroposentris-transformatif, sebuah paradigma yang ia ajukan di dalam buku yang sedang Anda baca ini. Meski hanya intisarinya, setidaknya hal itu untuk mewujudkan kreativitasnya dalam mengembangkan model epistemologi Islam baru yang tentu saja berpijak secara kritis pada kreativitas pemikir Muslim sebelumnya.",https://www.gramedia.com/products/satu-islam-ragam-epistemologi,https://cdn.gramedia.com/uploads/items/Satu_Islam.jpg,Islam Ragam Epistemologi Aksin Wijaya salah pemikir Muslim Indonesia terbilang produktif muda gigih mencari bolong khazanah pemikiran Islam “ menambalnya ” alternatif-alternatif aras epistemologis menawarkan model Islam antroposentris-transformatif paradigma ajukan buku baca intisarinya mewujudkan kreativitasnya mengembangkan model epistemologi Islam berpijak kritis kreativitas pemikir Muslim
Sejarah Kelam Majapahit: Jejak-Jejak Konflik Kekuasaan dan Tumbal Asmara di Majapahit,69000,"Majapahit adalah sebuah imperium agung yang pernah menyatukan seluruh wilayah Nusantara. Sebuah kerajaan besar di Nusantara terakhir, sebab pasca Majapahit tidak ada lagi imperium agung di Nusantara yang kekuasaanya mampu menyatukan seluruh wilayah di kepulauan Nusantara.",https://www.gramedia.com/products/sejarah-kelam-majapahit,https://cdn.gramedia.com/uploads/items/img804_aI3tEMI.jpg,Sejarah Kelam Majapahit Jejak-Jejak Konflik Kekuasaan Tumbal Asmara Majapahit Majapahit imperium agung menyatukan wilayah Nusantara kerajaan Nusantara pasca Majapahit imperium agung Nusantara kekuasaanya menyatukan wilayah kepulauan Nusantara
"KH. Ali Maksum Ulama, Pesantren, dan NU",155000,"Bagi kalangan warga NU, Kiai Ali dikenal sebagai tokoh penting dalam membawa arah organisasi NU, yakni momentum kembali ke khittah 1926 bersama-sama dengan tokoh NU lainnya. Kiai Ali juga dikenal sebagai seorang tokoh reformasi sistem pendidikan Islam di pondok pesantren dengan model madrasi atau madrasah dengan menerapkan sistem penjenjangan di pondok pesantren. Hal ini sejatinya telah ia lakukan ketika sedang menuntut ilmu di Tremas. Selama di Tremas, Kiai Ali-lah yang menjadi penggerak modernisasi pondok pesantren Tremas menjadi sistem madrasah pada tahun 1932.",https://www.gramedia.com/products/kh-maksum-ulama-pesantren-dan-nu,https://cdn.gramedia.com/uploads/items/9786026610119_KH.-ALi-Maksum-Ulama-Pesantren-dan-NU.jpg,KH Ali Maksum Ulama Pesantren NU kalangan warga NU Kiai Ali dikenal tokoh membawa arah organisasi NU momentum khittah 1926 tokoh NU Kiai Ali dikenal tokoh reformasi sistem pendidikan Islam pondok pesantren model madrasi madrasah menerapkan sistem penjenjangan pondok pesantren sejatinya lakukan menuntut ilmu Tremas Tremas Kiai Ali-lah penggerak modernisasi pondok pesantren Tremas sistem madrasah 1932
Sosrokartono,72250,"Membicarakan Sosrokartono tidak bisa jika tanpa membahas sosok Kartini, adik dari Sosrokartono. Mungkin tidak banyak yang mengetahui bagaimana kisah kakak Kartini ini. Sejarah yang dituliskan dalam bentuk novel memang selalu tampak lebih menarik untuk dibaca, berisi 23 bagian kisah perjalanan Sosrokartono. Novel sejarah ini berhasil menggambarkan dengan detail bagaimana laku hidup Sosrokartono yang jarang diungkap.",https://www.gramedia.com/products/sosrokartono,https://cdn.gramedia.com/uploads/items/9786027926424_Sosrokartono.jpg,Sosrokartono Membicarakan Sosrokartono membahas sosok Kartini adik Sosrokartono kisah kakak Kartini Sejarah dituliskan bentuk novel menarik dibaca berisi 23 kisah perjalanan Sosrokartono Novel sejarah berhasil menggambarkan detail laku hidup Sosrokartono jarang diungkap
Constitutional Engineering Desain Stabilitas Pemerintahan Demokrasi & Sistem Kepartaian,96000,"Buku Constitutional Engineering ini memuat materi yang dapat menjelaskan perkembangan terkini situasi politik ketatanegaraan dan sistem kepartaian. Isu tentang pemerintahan memang topik yang menarik untuk diperbincangkan oleh seluruh pihak, termasuk para ilmuwan di bidang politik. Sistem kepartaian yang ada di Indonesia akan selalu dikaitkan dengan stabilitas pemerintahan. Hal tersebut memicu pertanyaan yang mendasar untuk kita semua, apakah sistem kepartaian yang diterapkan di Negara ini memiliki kecenderungan untuk menghasilkan pemerintahan yang stabil?",https://www.gramedia.com/products/constitutional-engineering-desain-stabilitas-pemerintahan-d,https://www.gramedia.com/assets/default-images/product.png,Constitutional Engineering Desain Stabilitas Pemerintahan Demokrasi Sistem Kepartaian Buku Constitutional Engineering memuat materi perkembangan terkini situasi politik ketatanegaraan sistem kepartaian Isu pemerintahan topik menarik diperbincangkan ilmuwan bidang politik Sistem kepartaian Indonesia dikaitkan stabilitas pemerintahan memicu mendasar sistem kepartaian diterapkan Negara memiliki kecenderungan menghasilkan pemerintahan stabil
Pengantar Ilmu Komunikasi Edisi Kedua,75000,"Buku Pengantar Ilmu Komunikasi menjadi acuan para mahasiswa dari berbagai pendidikan Ilmu Komunikasi dan juga pendidikan Ilmu Sosial di Indonesia. Ulasannya fikus, ringkas dengan bahasa yang ringan sehingga mudah dimengerti.",https://www.gramedia.com/products/pengantar-ilmu-komunikasi,https://cdn.gramedia.com/uploads/items/9789797694685_Pengantar-Ilm.jpg,Pengantar Ilmu Komunikasi Edisi Buku Pengantar Ilmu Komunikasi acuan mahasiswa pendidikan Ilmu Komunikasi pendidikan Ilmu Sosial Indonesia Ulasannya fikus ringkas bahasa ringan mudah dimengerti
Tahta di Jawa Timur: Catatan Konflik dan Pergolakan Pada Abad Ke-13 Sampai Ke-16,100000,Deskripsi Buku,https://www.gramedia.com/products/tahta-di-timur-jawa,https://cdn.gramedia.com/uploads/items/9786021634332_Tahta-Di-Timur-Jawa.jpg,Tahta Jawa Timur Catatan Konflik Pergolakan Abad Ke-13 Ke-16 Deskripsi Buku
Nusa Jawa Silang Budaya 3: Warisan Kerajaan-Kerajaan Konsentris,103500,"Buku Nusa Jawa: Silang Budaya merangkul keseluruhan sejarah Pulau Jawa menganalisis unsur-unsur kebudayaannya. Penulis merintis sebuah pendekatan yang sangat orisinal-sejenis ""geologi budaya"" dengan mengamati berbagai lapisan budaya, mulai dari yang tampak sampai yang terpendam dalam sejarah. Setiap lapisan budaya itu diuraikan sejarah perkembangannya lalu diulas unsur masyarakat yang mengembangkannya. Pembahasan pertama mengenai unsur-unsur budaya modern, yaitu zaman pengaruh Eropa; kedua, unsur budaya yang terbentuk sebagai dampak kedatangan agama islam dan hubungannya dengan dunia Cina; dan ketiga, unsur budaya yang dipengaruhi oleh peradaban India.",https://www.gramedia.com/products/nusa-jawa-silang-budaya-3-warisan-kerajaan-kerajaan-konsentris,https://cdn.gramedia.com/uploads/items/9789796054541_NUSA_JAWA_SILANG_BUDAYA_3_C_1_4_E.jpg,Nusa Jawa Silang Budaya 3 Warisan Kerajaan-Kerajaan Konsentris Buku Nusa Jawa Silang Budaya merangkul sejarah Pulau Jawa menganalisis unsur-unsur kebudayaannya Penulis merintis pendekatan orisinal-sejenis `` geologi budaya '' mengamati lapisan budaya terpendam sejarah lapisan budaya diuraikan sejarah perkembangannya diulas unsur masyarakat mengembangkannya Pembahasan unsur-unsur budaya modern zaman pengaruh Eropa unsur budaya terbentuk dampak kedatangan agama islam hubungannya dunia Cina ketiga unsur budaya dipengaruhi peradaban India
Genghis Khan: The Emperor of All Men (Indonesian Edition),79000,"Sesungguhnya sangatlah sulit untuk menilai kebesaran dari sosok seorang Genghis Khan dengan menggunakan ukuran biasa. Luas wilayah dari wilayah yang dijelajahinya bersama dengan para sukunya tidak dapat diukur dengan ukuran-ukuran yang kita gunakan sehari-hari, namun daratan yang dijelajahinya melebihi ukuran derajat-derajat garis lintang dan garis bujur. Kota-kota yang dilaluinya kerap dibumihanguskan dan alur sungai-sungai berubah; gurun-gurun dipenuhi dengan orang-orang yang mengungsi ketakutan dan orang-orang menunggu kedatangan ajal setelah terluka dalam pertempuran melawan para pasukan dari Genghis Khan. Negeri-negeri yang dihuni banyak penduduk, setelah didatangi Genghis Khan, berubah menjadi tanah tandus yang dikuasai kawanan anjing, serigala, dan burung gagak.",https://www.gramedia.com/products/genghis-khan-the-emperor-of-all-men,https://cdn.gramedia.com/uploads/items/genghis_khan.jpg,Genghis Khan The Emperor of All Men Indonesian Edition Sesungguhnya sulit menilai kebesaran sosok Genghis Khan ukuran Luas wilayah wilayah dijelajahinya sukunya diukur ukuran-ukuran sehari-hari daratan dijelajahinya melebihi ukuran derajat-derajat garis lintang garis bujur Kota-kota dilaluinya kerap dibumihanguskan alur sungai-sungai berubah gurun-gurun dipenuhi orang-orang mengungsi ketakutan orang-orang menunggu kedatangan ajal terluka pertempuran melawan pasukan Genghis Khan Negeri-negeri dihuni penduduk didatangi Genghis Khan berubah tanah tandus dikuasai kawanan anjing serigala burung gagak
Liangan: Mozaik Peradaban Mataram Kuno di Lereng Gunung Sindoro,172500,"Sejarah adalah satu hal dari terbentuknya peradaban. Apabila kita berbicara mengenai sejarah Indonesia, maka yang lain akan terkesima. Karena melalui sejarah yang melahirkan peradaban telah meninggalkan jejak-jejak yang saat ini masih bisa kita temui beberapa.",https://www.gramedia.com/products/liangan-mozaik-peradaban-mataram-kuno-di-lereng-gunung-sindoro,https://cdn.gramedia.com/uploads/items/9786021228722.jpg,Liangan Mozaik Peradaban Mataram Kuno Lereng Gunung Sindoro Sejarah terbentuknya peradaban berbicara sejarah Indonesia terkesima sejarah melahirkan peradaban meninggalkan jejak-jejak temui
Sosiologi The Key Concept,111000,"Sejarah adalah satu hal dari terbentuknya peradaban. Apabila kita berbicara mengenai sejarah Indonesia, maka yang lain akan terkesima. Karena melalui sejarah yang melahirkan peradaban telah meninggalkan jejak-jejak yang saat ini masih bisa kita temui beberapa.",https://www.gramedia.com/products/sosiologi-the-key-concept,https://cdn.gramedia.com/uploads/items/201177752_xl.jpg,Sosiologi The Key Concept Sejarah terbentuknya peradaban berbicara sejarah Indonesia terkesima sejarah melahirkan peradaban meninggalkan jejak-jejak temui
Sosiologi The Basics,106000,"Sebuah pengantar yang mudah dipahami, mudah diakses dan komprehensif mengenai berbagai cara berpikir mengenai kehidupan sosial. Sosiologi Sebuah Ilmu Dasar, menjelaskan: Ruang lingkup, sejarah dan tujuan sosiologi. Cara memahami ''sosial''. Keadaan dunia tempat kita tinggal setiap hari. Penderitaan dan ketidaksetaraan sosial. Metode utama untuk meneliti dan memikirkan dunia sosial. Dampak teknologi baru.",https://www.gramedia.com/products/sosiologi-the-basics,https://cdn.gramedia.com/uploads/items/9789797693954_Sosiologi-The-Basics.jpg,Sosiologi The Basics pengantar mudah dipahami mudah diakses komprehensif berpikir kehidupan sosial Sosiologi Ilmu Dasar Ruang lingkup sejarah tujuan sosiologi memahami `` sosial '' dunia tinggal Penderitaan ketidaksetaraan sosial Metode utama meneliti memikirkan dunia sosial Dampak teknologi
Komunikasi Profetik Menyelami Ranah Intrapersonal & Interpersonal,90000,Komunikasi profetik menjadikan keimanan sebagai landasan dasar sekaligus sentral dalam mengolah informasi dan membangun jalinan komunikasi dengan beragam aspeknya. Perspektif profetik tidak hanya memberikan ruang pada hal-hal empiris rasional namun juga memberikan perhatian pada berbagai aspek spiritual. Buku ini bukan sekadar penting bagi mahasiswa sebagi aktor pembelajar ilmu komunikasi.,https://www.gramedia.com/products/komunikasi-profektik-menyelami-ranah-intrapersonalinterpers,https://cdn.gramedia.com/uploads/items/9786026293992.jpg,Komunikasi Profetik Menyelami Ranah Intrapersonal Interpersonal Komunikasi profetik menjadikan keimanan landasan dasar sentral mengolah informasi membangun jalinan komunikasi beragam aspeknya Perspektif profetik ruang hal-hal empiris rasional perhatian aspek spiritual Buku mahasiswa sebagi aktor pembelajar ilmu komunikasi
Penataan Demokrasi & Pemilu di Indonesia Pasca Reformasi,99000,"Pemilu merupakan salah satu bentuk politik untuk dapat membangun pemerintahan yang demokratis. Berbagai negara demokrasi menganggap, bahwa pemilu sebagai sebuah lambang sekaligus tolak ukur dari demokrasi itu sendiri yang artinya, pemilu merupakan konsekuensi logis dianutnya sistem demokrasi. Akan tetapi terdapat beberapa hal yang perlu diketahui, salah satunya adalah pemilu merupakan wujud nyata implementasi demokrasi. Artinya adalah kualitas demokrasi dipengaruhi dengan kualitas dari pemilu tersebut.",https://www.gramedia.com/products/penataan-demokrasi-pemilu-di-indonesia-pasca-reformasi,https://cdn.gramedia.com/uploads/items/9786024420471C_9786024420471.jpg,Penataan Demokrasi Pemilu Indonesia Pasca Reformasi Pemilu salah bentuk politik membangun pemerintahan demokratis negara demokrasi menganggap pemilu lambang tolak ukur demokrasi pemilu konsekuensi logis dianutnya sistem demokrasi salah satunya pemilu wujud nyata implementasi demokrasi kualitas demokrasi dipengaruhi kualitas pemilu
Geografi Penduduk,99000,"Pemilu merupakan salah satu bentuk politik untuk dapat membangun pemerintahan yang demokratis. Berbagai negara demokrasi menganggap, bahwa pemilu sebagai sebuah lambang sekaligus tolak ukur dari demokrasi itu sendiri yang artinya, pemilu merupakan konsekuensi logis dianutnya sistem demokrasi. Akan tetapi terdapat beberapa hal yang perlu diketahui, salah satunya adalah pemilu merupakan wujud nyata implementasi demokrasi. Artinya adalah kualitas demokrasi dipengaruhi dengan kualitas dari pemilu tersebut.",https://www.gramedia.com/products/geografi-penduduk,https://cdn.gramedia.com/uploads/items/geografi-penduduk.png,Geografi Penduduk Pemilu salah bentuk politik membangun pemerintahan demokratis negara demokrasi menganggap pemilu lambang tolak ukur demokrasi pemilu konsekuensi logis dianutnya sistem demokrasi salah satunya pemilu wujud nyata implementasi demokrasi kualitas demokrasi dipengaruhi kualitas pemilu
Dasar-Dasar Politik Hukum,63000,"Buku ini, di tengah kelangkaan literatur tentang politik hukum, sangat membantu para mahasiswa, peneliti, akademis, praktisi, juga para pengambil kebijakan (politik) hukum dalam memahami dan mendalami tahapan-tahapan dalam pembentukan sistem hukum nasional Indonesia. Kelebihan buku ini terdapat pada pendekatannya yang lebih mendasar, terutama aspek historis, pengertian dan lingkup, objek studi, serta metodologi politik hukum.",https://www.gramedia.com/products/dasar2-politik-hukum,https://cdn.gramedia.com/uploads/items/9789794219997_Dasar-Dasar-P.jpg,Dasar-Dasar Politik Hukum Buku kelangkaan literatur politik hukum membantu mahasiswa peneliti akademis praktisi pengambil kebijakan politik hukum memahami mendalami tahapan-tahapan pembentukan sistem hukum nasional Indonesia Kelebihan buku pendekatannya mendasar aspek historis pengertian lingkup objek studi metodologi politik hukum
Konseptual & Kontekstual Administrasi & Organisasi Terhadap Kebijakan Publik,96000,"Kesempurnaan administrasi & organisasi terhadap penyelenggaraan negara dan pemerintahan, apabila berjalan seirama dengan perkembangan konseptual dan kontekstual kemudian diperkuat kebijakan publik dengan dimotori manusia yang berwawasan keilmuan dan ketaqwaan. Materi yang terkandung dalam administrasi dibagi tiga pasang pengertian yakni pertama administrasi arti luas dan sempit. kedua administrasi negara atau publik dan bisnis, serta ketiga administrasi sebagai ilmu dan profesi.",https://www.gramedia.com/products/konseptual-kontekstual-administrasi-organisasi-terhadap-kebijakan-publik,https://cdn.gramedia.com/uploads/items/9786026322173_konseptual_kontekstual_administrasi_organisasi_terhadap_kebijakan_publik.jpg,Konseptual Kontekstual Administrasi Organisasi Kebijakan Publik Kesempurnaan administrasi organisasi penyelenggaraan negara pemerintahan berjalan seirama perkembangan konseptual kontekstual diperkuat kebijakan publik dimotori manusia berwawasan keilmuan ketaqwaan Materi terkandung administrasi dibagi pasang pengertian administrasi arti luas sempit administrasi negara publik bisnis ketiga administrasi ilmu profesi
Aristoteles Politik,96000,Politik karya Aristoteles adalah salah satu dari naskah yang,https://www.gramedia.com/products/aristoteles-politik,https://cdn.gramedia.com/uploads/items/9789791684507_aristoteles_politik.jpg,Aristoteles Politik Politik karya Aristoteles salah naskah
Pentingnya Budaya Kerja Tinggi & Kuat Absolute,84000,Politik karya Aristoteles adalah salah satu dari naskah yang,https://www.gramedia.com/products/pentingnya-budaya-kerja-tinggi-kuat-absolute,https://cdn.gramedia.com/uploads/items/9786027948709.jpg,Budaya Kerja Kuat Absolute Politik karya Aristoteles salah naskah
Melintasi Seribu Stasiun,79000,"Bang Osdar adalah wartawan senior yang tulisannya selalu saya tunggu. Sebagai orang yang lama berkecimpung di dunia media, tulisan Bang Osdar selalu menggelitik. Semoga para pembaca buku ini seperti saya, terbawa dengan tulisannya melewati satu stasiun ke stasiun lain. Semoga Kereta Api juga semakin banyak peminatnya di tanah air kita ini. –Erick Thohir, Menteri BUMN–",https://www.gramedia.com/products/melintasi-seribu-stasiun,https://cdn.gramedia.com/uploads/items/9786232413863_melintasi-seribu-stasiun.png,Melintasi Seribu Stasiun Bang Osdar wartawan senior tulisannya tunggu orang berkecimpung dunia media tulisan Bang Osdar menggelitik Semoga pembaca buku terbawa tulisannya melewati stasiun stasiun Semoga Kereta Api peminatnya tanah air –Erick Thohir Menteri BUMN–
Ali Moertopo: Lakon Sang Jenderal Orde Baru,65000,Ali Moertopo salah satu jenderal terpenting di dalam kelompok inti di sekitar Soeharto. Tokoh intelijen ini selalu disebut dalam sejarah Indonesia pada dua dekade awal Orde Baru.,https://www.gramedia.com/products/ali-moertopo-1,https://cdn.gramedia.com/uploads/items/9786232411791.jpg,Ali Moertopo Lakon Sang Jenderal Orde Ali Moertopo salah jenderal terpenting kelompok inti Soeharto Tokoh intelijen sejarah Indonesia dekade Orde
