title,price,description,bookURL,ImageURL,text
Kupas Tuntas Microsoft Word 2021,144000,"Program Microsoft Word 2021 adalah software pengolah kata yang sangat populer dan sudah diakui kecanggihannya. Kelengkapan fasilitas dan kemampuannya yang luar biasa dalam mengolah kata, menjadikan software ini banyak dipakai oleh operator komputer, karena keberadaannya benar-benar mampu membantu dan memudahkan pemakai dalam menyelesaikan pekerjaan.",https://www.gramedia.com/products/kupas-tuntas-microsoft-word-2021,https://cdn.gramedia.com/uploads/picture_meta/2023/6/15/p6s8peesbue7lc6qzz3cxs.jpg,"Kupas Tuntas Microsoft Word 2021. Program Microsoft Word 2021 adalah software pengolah kata yang sangat populer dan sudah diakui kecanggihannya. Kelengkapan fasilitas dan kemampuannya yang luar biasa dalam mengolah kata, menjadikan software ini banyak dipakai oleh operator komputer, karena keberadaannya benar-benar mampu membantu dan memudahkan pemakai dalam menyelesaikan pekerjaan."
"Panduan Lengkap Formula dan Fungsi Excel 2007, 2010, 2013, 2016, 2019 untuk Pemula",112000,"Excel merupakan salah satu aplikasi pengolah data yang super canggih. Ketersediaan formula dan ratusan fungsi yang terdapat di dalam Excel, membuat aplikasi ini unggul dan banyak digunakan. Penggunaan Excel yang semakin luas saat ini menjadi tuntutan bagi siapa pun untuk dapat menguasai aplikasi ini secara optimal. Salah satu kunci sukses untuk menguasai Excel yaitu kemampuan dalam menggunakan formula dan fungsi Excel secara efektif, efisien, dan profesional. Buku Panduan Lengkap Formula dan Fungsi Excel 2007, 2010, 2013, 2016, 2019 untuk Pemula merupakan buku terlengkap yang mengupas secara tuntas penggunaan formula dan fungsi Excel secara optimal dengan bahasa yang sederhana sehingga ringan dan mudah dipelajari. Materi pembahasan dilengkapi ratusan file yang dapat di-download agar proses belajar menjadi lebih efektif dan efisien. Buku ini cocok dibaca oleh siapa pun, baik pemula maupun profesional yang ingin mempelajari Excel.",https://www.gramedia.com/products/panduan-lengkap-formula-dan-fungsi-excel-2007-2010-2013-2016-2019-untuk-pemula,https://cdn.gramedia.com/uploads/picture_meta/2023/6/14/iktggggfiy6dqv8vls35x8.jpg,"Panduan Lengkap Formula dan Fungsi Excel 2007, 2010, 2013, 2016, 2019 untuk Pemula. Excel merupakan salah satu aplikasi pengolah data yang super canggih. Ketersediaan formula dan ratusan fungsi yang terdapat di dalam Excel, membuat aplikasi ini unggul dan banyak digunakan. Penggunaan Excel yang semakin luas saat ini menjadi tuntutan bagi siapa pun untuk dapat menguasai aplikasi ini secara optimal. Salah satu kunci sukses untuk menguasai Excel yaitu kemampuan dalam menggunakan formula dan fungsi Excel secara efektif, efisien, dan profesional. Buku Panduan Lengkap Formula dan Fungsi Excel 2007, 2010, 2013, 2016, 2019 untuk Pemula merupakan buku terlengkap yang mengupas secara tuntas penggunaan formula dan fungsi Excel secara optimal dengan bahasa yang sederhana sehingga ringan dan mudah dipelajari. Materi pembahasan dilengkapi ratusan file yang dapat di-download agar proses belajar menjadi lebih efektif dan efisien. Buku ini cocok dibaca oleh siapa pun, baik pemula maupun profesional yang ingin mempelajari Excel."
Most Wanted Tips & Trick Word + PowerPoint 2021 Langsung Mahir!,68000,"Microsoft Word merupakan aplikasi perkantoran terbaik dan populer dalam penyelesaian pekerjaan pengolahan kata. Namun, tidak semua orang dapat memanfaatkan fungsi Microsoft Word secara efektif. Begitu juga dengan penggunaan PowerPoint, aplikasi presentasi paling populer ini juga belum dimanfaatkan secara maksimal oleh para pengguna. Sebenarnya banyak fungsi yang dapat dimaksimalkan untuk menyelesaikan tugas atau pekerjaan yang berkaitan dengan pengolahan kata dan presentasi. Jika Anda ingin mempelajari Microsoft Word dan PowerPoint lebih jauh, buku ini solusinya. Buku ini membahas 25 tips dan trik serta membahas tools terbaru dari Word dan PowerPoint 2021. Dengan membaca buku ini, pekerjaan Anda akan lebih mudah, lebih cepat, dan Anda akan semakin mahir menggunakan Word dan PowerPoint 2021.",https://www.gramedia.com/products/most-wanted-tips-trick-word-powerpoint-2021-langsung-mahir,https://cdn.gramedia.com/uploads/picture_meta/2023/6/4/htcsu7d2cqoy57wv7vltdy.jpg,"Most Wanted Tips & Trick Word + PowerPoint 2021 Langsung Mahir!. Microsoft Word merupakan aplikasi perkantoran terbaik dan populer dalam penyelesaian pekerjaan pengolahan kata. Namun, tidak semua orang dapat memanfaatkan fungsi Microsoft Word secara efektif. Begitu juga dengan penggunaan PowerPoint, aplikasi presentasi paling populer ini juga belum dimanfaatkan secara maksimal oleh para pengguna. Sebenarnya banyak fungsi yang dapat dimaksimalkan untuk menyelesaikan tugas atau pekerjaan yang berkaitan dengan pengolahan kata dan presentasi. Jika Anda ingin mempelajari Microsoft Word dan PowerPoint lebih jauh, buku ini solusinya. Buku ini membahas 25 tips dan trik serta membahas tools terbaru dari Word dan PowerPoint 2021. Dengan membaca buku ini, pekerjaan Anda akan lebih mudah, lebih cepat, dan Anda akan semakin mahir menggunakan Word dan PowerPoint 2021."
"HTML, PHP, dan MySQL untuk Pemula (Update Version)",68000,"Website kekinian yang fungsional dibentuk minimal menggunakan tiga macam pemrograman dasar, yaitu HTML, PHP, dan MySQL. HTML digunakan untuk mendesain layout dan bentuk website, sedangkan PHP digunakan untuk membuat website dengan konten yang dinamis dan interaktif. Jika ingin agar website itu dapat menyimpan data, maka Anda membutuhkan MySQL. Buku ini merupakan versi terbaru dari edisi pertama yang terbukti laris di pasaran. Didesain untuk orang awam, pembahasan di dalam buku ini bebas jargon teknis yang sulit sehingga cocok dibaca bagi semua orang. Untuk kepentingan belajar dari nol maka buku ini cocok dipelajari sebab dalam sekali waktu, Anda bisa mempelajari tiga macam pemrograman sekaligus. Diharapkan, sebuah website yang berfungsi dengan baik bisa dibuat dengan memanfaatkan HTML, PHP, dan MySQL. Tool apa saja yang dibutuhkan untuk mempelajari buku ini telah tersedia dan dapat dimiliki secara gratis. Dengan demikian, tak ada halangan untuk dapat mempelajari isi buku ini. Selain itu, buku ini diperkaya dengan materi tentang query MySQL yang tidak dapat ditemukan di dalam buku edisi pertama. Semoga buku ini bisa membantu Anda menjadi seorang web developer yang handal dan sukses!",https://www.gramedia.com/products/html-php-dan-mysql-untuk-pemula-update-version,https://cdn.gramedia.com/uploads/picture_meta/2023/6/4/4it8hfv6f7sjwrtnewlllq.jpg,"HTML, PHP, dan MySQL untuk Pemula (Update Version). Website kekinian yang fungsional dibentuk minimal menggunakan tiga macam pemrograman dasar, yaitu HTML, PHP, dan MySQL. HTML digunakan untuk mendesain layout dan bentuk website, sedangkan PHP digunakan untuk membuat website dengan konten yang dinamis dan interaktif. Jika ingin agar website itu dapat menyimpan data, maka Anda membutuhkan MySQL. Buku ini merupakan versi terbaru dari edisi pertama yang terbukti laris di pasaran. Didesain untuk orang awam, pembahasan di dalam buku ini bebas jargon teknis yang sulit sehingga cocok dibaca bagi semua orang. Untuk kepentingan belajar dari nol maka buku ini cocok dipelajari sebab dalam sekali waktu, Anda bisa mempelajari tiga macam pemrograman sekaligus. Diharapkan, sebuah website yang berfungsi dengan baik bisa dibuat dengan memanfaatkan HTML, PHP, dan MySQL. Tool apa saja yang dibutuhkan untuk mempelajari buku ini telah tersedia dan dapat dimiliki secara gratis. Dengan demikian, tak ada halangan untuk dapat mempelajari isi buku ini. Selain itu, buku ini diperkaya dengan materi tentang query MySQL yang tidak dapat ditemukan di dalam buku edisi pertama. Semoga buku ini bisa membantu Anda menjadi seorang web developer yang handal dan sukses!"
Mudahnya Membuat Web e-Learning Berbasis Web dan Android,73600,"Saat ini, pembelajaran di sekolah maupun di perguruan tinggi banyak dilakukan dengan metode blended learning (perpaduan antara daring dan luring), hybrid learning (daring dan luring), dan full daring. Dengan berkembangnya teknologi informasi dan komunikasi dalam pembelajaran, maka tenaga pendidik perlu memiliki keterampilan untuk menggunakan aplikasi pembelajaran e-learning. Aplikasi e-learning yang sering digunakan oleh para tenaga pendidik yaitu Moodle, Wordpress, dan Blogger karena menjadi tiga aplikasi paling efektif diterapkan untuk pembelajaran daring (online). Buku ini membahas langkah-langkah dalam membuat e-learning berbasis LMS, CMS, dan Blog, mulai dari instalasi, mengatur tema, mengelola pengguna, membuat kelas, membuat mata pelajaran atau mata kuliah, membuat materi, melakukan diskusi, membuat evaluasi, dan mengelola nilai, sehingga para tenaga pendidik akan lebih mudah dalam mempelajari dan mempraktikannya secara mandiri.",https://www.gramedia.com/products/mudahnya-membuat-web-e-learning-berbasis-web-dan-android,https://cdn.gramedia.com/uploads/picture_meta/2023/5/29/bg544qrsgmbkpvhvsmwahd.jpg,"Mudahnya Membuat Web e-Learning Berbasis Web dan Android. Saat ini, pembelajaran di sekolah maupun di perguruan tinggi banyak dilakukan dengan metode blended learning (perpaduan antara daring dan luring), hybrid learning (daring dan luring), dan full daring. Dengan berkembangnya teknologi informasi dan komunikasi dalam pembelajaran, maka tenaga pendidik perlu memiliki keterampilan untuk menggunakan aplikasi pembelajaran e-learning. Aplikasi e-learning yang sering digunakan oleh para tenaga pendidik yaitu Moodle, Wordpress, dan Blogger karena menjadi tiga aplikasi paling efektif diterapkan untuk pembelajaran daring (online). Buku ini membahas langkah-langkah dalam membuat e-learning berbasis LMS, CMS, dan Blog, mulai dari instalasi, mengatur tema, mengelola pengguna, membuat kelas, membuat mata pelajaran atau mata kuliah, membuat materi, melakukan diskusi, membuat evaluasi, dan mengelola nilai, sehingga para tenaga pendidik akan lebih mudah dalam mempelajari dan mempraktikannya secara mandiri."
7 in 1 Pemrograman Web untuk Pemula (Update Version),116000,"Teknologi pemrograman web terus berkembang begitu cepat. Bagi pemula, tentu akan sangat tertinggal jika tidak cepat mengejar. Buku ini membahas 7 materi pemrograman web sekaligus yang menjadi materi utama dalam mempelajari pemrograman web. Dengan demikian, akan sangat membantu pemula yang ingin menguasai pemrograman web untuk mengejar ketertinggalanya dan menjadi web programmer dalam waktu singkat.",https://www.gramedia.com/products/7-in-1-pemrograman-web-untuk-pemula-update-version,https://cdn.gramedia.com/uploads/picture_meta/2023/5/23/yclnbqxoyzs2crzzazwsrk.jpg,"7 in 1 Pemrograman Web untuk Pemula (Update Version). Teknologi pemrograman web terus berkembang begitu cepat. Bagi pemula, tentu akan sangat tertinggal jika tidak cepat mengejar. Buku ini membahas 7 materi pemrograman web sekaligus yang menjadi materi utama dalam mempelajari pemrograman web. Dengan demikian, akan sangat membantu pemula yang ingin menguasai pemrograman web untuk mengejar ketertinggalanya dan menjadi web programmer dalam waktu singkat."
Praktis Membuat Website Sendiri dengan Wordpress,72000,"Jika Anda ingin membuat website, apapun jenisnya, WordPress bisa jadi pilihan terbaik. Sebagai sebuah CMS, WordPress bisa membantu Anda membuat dan mengelola website tanpa coding. Anda bisa menata tampilan, menambahkan fitur, dan membuat konten di website dengan mudah. Jadi, cocok untuk digunakan pemula sekalipun. Tak hanya itu, WordPress juga bisa Anda gunakan secara gratis karena bersifat open-source.",https://www.gramedia.com/products/praktis-membuat-website-sendiri-dengan-wordpress,https://cdn.gramedia.com/uploads/picture_meta/2023/5/10/ticgokjok4xjmwkqweravh.jpg,"Praktis Membuat Website Sendiri dengan Wordpress. Jika Anda ingin membuat website, apapun jenisnya, WordPress bisa jadi pilihan terbaik. Sebagai sebuah CMS, WordPress bisa membantu Anda membuat dan mengelola website tanpa coding. Anda bisa menata tampilan, menambahkan fitur, dan membuat konten di website dengan mudah. Jadi, cocok untuk digunakan pemula sekalipun. Tak hanya itu, WordPress juga bisa Anda gunakan secara gratis karena bersifat open-source."
Formula Sakti Menaklukkan Excel,80000,"Perkembangan teknologi yang cukup pesat membuat manusia memiliki kebutuhan yang bertambah. Dewasa ini, ada keterkaitan antara kemajuan teknologi serta kebutuhan manusia yang bertambah dan tentu saja harus segera dipenuhi dengan cara yang mudah. Secara langsung maupun tidak langsung, manfaat perkembangan teknologi tentu saja membantu manusia dalam melakukan pemenuhan kebutuhannya di sektor kehidupan, salah satunya adalah program Microsoft Office atau biasa disingkat Ms. Office. Program tersebut membantu para pekerja terutama di sektor kantoran. Selain itu, program tersebut juga membantu mahasiswa dan pelajar guna menyelesaikan pekerjaan dan tugas tugas mereka dengan baik.",https://www.gramedia.com/products/formula-sakti-menaklukkan-excel,https://cdn.gramedia.com/uploads/picture_meta/2023/6/15/gybum9oauxunnyybaygjus.jpg,"Formula Sakti Menaklukkan Excel. Perkembangan teknologi yang cukup pesat membuat manusia memiliki kebutuhan yang bertambah. Dewasa ini, ada keterkaitan antara kemajuan teknologi serta kebutuhan manusia yang bertambah dan tentu saja harus segera dipenuhi dengan cara yang mudah. Secara langsung maupun tidak langsung, manfaat perkembangan teknologi tentu saja membantu manusia dalam melakukan pemenuhan kebutuhannya di sektor kehidupan, salah satunya adalah program Microsoft Office atau biasa disingkat Ms. Office. Program tersebut membantu para pekerja terutama di sektor kantoran. Selain itu, program tersebut juga membantu mahasiswa dan pelajar guna menyelesaikan pekerjaan dan tugas tugas mereka dengan baik."
Panduan Lengkap Excel dan Google Sheets untuk Pemula,112000,"Fungsi Excel merupakan rumus siap pakai yang digunakan sebagai alat bantu dalam proses perhitungan. Excel menyediakan ratusan fungsi untuk menyelesaikan pekerjaan dengan lebih mudah dan lebih singkat. Namun karena luasnya bidang pengolahan data, tidak semua fungsi yang disediakan Excel dapat memenuhi kebutuhan pengguna. Hal tersebut dapat dimengerti, karena kasus yang dihadapi pengguna yang satu seringkali berbeda dengan pengguna yang lain. Oleh karena itu saat ini kita bisa memanfaatkan dan menggunakan Google Sheets juga untuk melengkapi kebutuhan kita dalam menyelesaikan pekerjaan.",https://www.gramedia.com/products/panduan-lengkap-excel-dan-google-sheets-untuk-pemula,https://cdn.gramedia.com/uploads/picture_meta/2023/4/18/kc6sy2ksbuhynnhba6znrr.jpg,"Panduan Lengkap Excel dan Google Sheets untuk Pemula. Fungsi Excel merupakan rumus siap pakai yang digunakan sebagai alat bantu dalam proses perhitungan. Excel menyediakan ratusan fungsi untuk menyelesaikan pekerjaan dengan lebih mudah dan lebih singkat. Namun karena luasnya bidang pengolahan data, tidak semua fungsi yang disediakan Excel dapat memenuhi kebutuhan pengguna. Hal tersebut dapat dimengerti, karena kasus yang dihadapi pengguna yang satu seringkali berbeda dengan pengguna yang lain. Oleh karena itu saat ini kita bisa memanfaatkan dan menggunakan Google Sheets juga untuk melengkapi kebutuhan kita dalam menyelesaikan pekerjaan."
Logika Pemrograman Java (Update Version),152000,Buku Logika Pemrograman Java ini merupakan salah satu seri dasar pemrograman komputer yang dirancang sebagai bahan penuntun dalam memprogram komputer menggunakan bahasa pemrograman Java.,https://www.gramedia.com/products/logika-pemrograman-java-update-version,https://cdn.gramedia.com/uploads/picture_meta/2023/4/18/fnx5k8depsmasdjdz4ymkv.jpg,Logika Pemrograman Java (Update Version). Buku Logika Pemrograman Java ini merupakan salah satu seri dasar pemrograman komputer yang dirancang sebagai bahan penuntun dalam memprogram komputer menggunakan bahasa pemrograman Java.
Process Mining,76500,"Process Mining adalah bidang ilmu yang relatif baru dan masih terus berkembang. Bidang ini menarik dan dibutuhkan dalam berbagai domain karena dapat digunakan untuk menggali informasi tentang proses bisnis dari sekumpulan besar data yang dimiliki perusahaan dalam bentuk event log. Selain kemampuan teknis untuk mengolah data, peneliti dan praktisi di bidang ini juga perlu memiliki kemampuan untuk memahami proses bisnis dalam perusahaan: apa yang dilakukan, bagaimana melakukannya, siapa yang melakukan, dan kapan dilakukannya.",https://www.gramedia.com/products/process-mining,https://cdn.gramedia.com/uploads/picture_meta/2023/4/14/zktsjyy55brmxt85udmujm.jpg,"Process Mining. Process Mining adalah bidang ilmu yang relatif baru dan masih terus berkembang. Bidang ini menarik dan dibutuhkan dalam berbagai domain karena dapat digunakan untuk menggali informasi tentang proses bisnis dari sekumpulan besar data yang dimiliki perusahaan dalam bentuk event log. Selain kemampuan teknis untuk mengolah data, peneliti dan praktisi di bidang ini juga perlu memiliki kemampuan untuk memahami proses bisnis dalam perusahaan: apa yang dilakukan, bagaimana melakukannya, siapa yang melakukan, dan kapan dilakukannya."
Pengenalan Teknik Telekomunikasi,106250,"Sebagian besar manusia di belahan dunia manapun pasti melakukan suatu komunikasi, apakah secara primitif atau sudah menggunakan suatu bantuan alat. Hingga saat ini, mungkin hanya sebagian kecil manusia yang mengetahui asal mulanya keberadaan alat atau teknologi yang bisa mempermudah cara bertelekomunikasi. Untuk mengetahui lebih mendalam mengenai apa dan bagaimana sebenarnya yang disebut dengan telekomunikasi. Buku yang Anda pegang ini memberikan paparan mengenai ilmu telekomunikasi yang diawali dengan Dasar Telekomunikasi, Perangkat Terminal dan Jenis Layanan Sentral, Bentuk-bentuk Saluran Lokal Jaringan Telepon, Teknologi Jaringan, Teknik dan Media Transmisi, hingga ke masa kini bahwa orang sudah tidak memerlukan lagi perangkat kabel atau yang sering disebut wireless serta masanya digital.",https://www.gramedia.com/products/pengenalan-teknik-telekomunikasi,https://cdn.gramedia.com/uploads/picture_meta/2023/4/14/c63e5tzcuainqvfhf2hrqh.jpg,"Pengenalan Teknik Telekomunikasi. Sebagian besar manusia di belahan dunia manapun pasti melakukan suatu komunikasi, apakah secara primitif atau sudah menggunakan suatu bantuan alat. Hingga saat ini, mungkin hanya sebagian kecil manusia yang mengetahui asal mulanya keberadaan alat atau teknologi yang bisa mempermudah cara bertelekomunikasi. Untuk mengetahui lebih mendalam mengenai apa dan bagaimana sebenarnya yang disebut dengan telekomunikasi. Buku yang Anda pegang ini memberikan paparan mengenai ilmu telekomunikasi yang diawali dengan Dasar Telekomunikasi, Perangkat Terminal dan Jenis Layanan Sentral, Bentuk-bentuk Saluran Lokal Jaringan Telepon, Teknologi Jaringan, Teknik dan Media Transmisi, hingga ke masa kini bahwa orang sudah tidak memerlukan lagi perangkat kabel atau yang sering disebut wireless serta masanya digital."
Panduan Lengkap Digital Marketing,90100,"Digital Marketing, strategi promosi produk dan layanan masa kini, yang berisi kumpulan teknik pemasaran modern yang berkekuatan dalam memersuasi dan memotivasi calon konsumen untuk menindaklanjutinya dengan aksi-aksi bisnis. Berbagai hasil nyata dari strategi pemasaran digital diantaranya meningkatkan penjualan, mendapat loyalitas pelanggan, media komunikasi dengan pelanggan, menjangkau audiensi yang tepat, membangun visibilitas serta kredibilitas brand, menciptakan level playing field dimana setiap pelaku bisnis memiliki peluang bertransaksi yang setara, terlepas apakah pelaku bisnis besar atau kecil, dsb.",https://www.gramedia.com/products/panduan-lengkap-digital-marketing,https://cdn.gramedia.com/uploads/picture_meta/2023/4/11/kbkmcdfwuqqepbup9mplfj.jpg,"Panduan Lengkap Digital Marketing. Digital Marketing, strategi promosi produk dan layanan masa kini, yang berisi kumpulan teknik pemasaran modern yang berkekuatan dalam memersuasi dan memotivasi calon konsumen untuk menindaklanjutinya dengan aksi-aksi bisnis. Berbagai hasil nyata dari strategi pemasaran digital diantaranya meningkatkan penjualan, mendapat loyalitas pelanggan, media komunikasi dengan pelanggan, menjangkau audiensi yang tepat, membangun visibilitas serta kredibilitas brand, menciptakan level playing field dimana setiap pelaku bisnis memiliki peluang bertransaksi yang setara, terlepas apakah pelaku bisnis besar atau kecil, dsb."
Membuat Dashboard dan Visualisasi Data dengan MS Excel 2021,84000,"Profesi yang berhubungan erat dengan data memiliki prospek masa depan yang cerah. Salah satunya adalah analisis data yang bertugas untuk mengambil data, melakukan pengolahan, dan menganalisis berdasarkan kebutuhan-kebutuhan tertentu. Kemudian, data yang telah dianalisis itu bisa divisualisasikan dalam bentuk dashboard untuk keperluan presentasi. Apabila profesi analisis data benar-benar Anda minati, maka mulailah membaca buku ini. Dengan menggunakan MS Excel dan dibantu Power BI, Anda akan belajar penggunaan data range, table, PivotTable, PivotChart, dan aneka perintah filter lainnya untuk melakukan visualisasi data. Pembahasan di dalam buku ini meliputi:",https://www.gramedia.com/products/membuat-dashboard-dan-visualisasi-data-dengan-ms-excel-2021,https://cdn.gramedia.com/uploads/picture_meta/2023/4/6/dnrhefwkrytejakaxdnarw.jpg,"Membuat Dashboard dan Visualisasi Data dengan MS Excel 2021. Profesi yang berhubungan erat dengan data memiliki prospek masa depan yang cerah. Salah satunya adalah analisis data yang bertugas untuk mengambil data, melakukan pengolahan, dan menganalisis berdasarkan kebutuhan-kebutuhan tertentu. Kemudian, data yang telah dianalisis itu bisa divisualisasikan dalam bentuk dashboard untuk keperluan presentasi. Apabila profesi analisis data benar-benar Anda minati, maka mulailah membaca buku ini. Dengan menggunakan MS Excel dan dibantu Power BI, Anda akan belajar penggunaan data range, table, PivotTable, PivotChart, dan aneka perintah filter lainnya untuk melakukan visualisasi data. Pembahasan di dalam buku ini meliputi:"
Mahir Segala Macam Jenis Desain dengan Canva,56000,Sinopsis Buku Mahir Segala Macam Jenis Desain dengan Canva:,https://www.gramedia.com/products/mahir-segala-macam-jenis-desain-dengan-canva,https://cdn.gramedia.com/uploads/picture_meta/2023/3/22/gsnhh2x4ep73b6vaa8wue7.jpg,Mahir Segala Macam Jenis Desain dengan Canva. Sinopsis Buku Mahir Segala Macam Jenis Desain dengan Canva:
Amazon Web Services (AWS) untuk Pemula,65600,"Amazon Web Services (AWS) adalah layanan cloud computing yang menguasai dunia hingga hari ini. Para developer, perusahaan teknologi informasi, dan para programmer freelance menggunakan AWS untuk membantu pekerjaan. Dengan harga yang terjangkau, mereka bisa mendapatkan layanan cloud computing yang canggih, mudah digunakan, dan aman dari berbagai faktor gangguan. Di dalam buku ini, Anda akan mengenal, memahami, dan menggunakan layanan AWS. Pembahasan dimulai dari pembuatan akun free (gratisan), pengenalan fitur standar seperti AWS CLI, dan Amazon S3, lantas akan diteruskan pada topik-topik yang penting tetapi mendasar. Misalnya, pembuatan IAM User, MFA (Multi Factor Authentication), security group, EC2 instance, pembuatan static web hosting, pemahaman tentang SSH, menghubungkan komputer dengan virtual machine, konsep cloud computing dan Opex serta Capex, pengenalan region dan availability zone, pembahasan tentang ekosistem Cloud9 bagi para programmer, dan konsep-konsep lainnya yang perlu diketahui tentang Amazon Web Services (AWS). Melalui buku ini diharapkan Anda mengetahui prinsip dasar mengoperasikan cloud computing menggunakan layanan AWS. Di masa depan, dunia akan berfokus pada cloud computing sehingga penguasaan AWS sejak dini akan sangat menguntungkan di sisi karier dan jabatan. (thinkjubilee)",https://www.gramedia.com/products/amazon-web-services-aws-untuk-pemula,https://cdn.gramedia.com/uploads/picture_meta/2023/3/22/5njzgzc2x3wr5timrjcxbk.jpg,"Amazon Web Services (AWS) untuk Pemula. Amazon Web Services (AWS) adalah layanan cloud computing yang menguasai dunia hingga hari ini. Para developer, perusahaan teknologi informasi, dan para programmer freelance menggunakan AWS untuk membantu pekerjaan. Dengan harga yang terjangkau, mereka bisa mendapatkan layanan cloud computing yang canggih, mudah digunakan, dan aman dari berbagai faktor gangguan. Di dalam buku ini, Anda akan mengenal, memahami, dan menggunakan layanan AWS. Pembahasan dimulai dari pembuatan akun free (gratisan), pengenalan fitur standar seperti AWS CLI, dan Amazon S3, lantas akan diteruskan pada topik-topik yang penting tetapi mendasar. Misalnya, pembuatan IAM User, MFA (Multi Factor Authentication), security group, EC2 instance, pembuatan static web hosting, pemahaman tentang SSH, menghubungkan komputer dengan virtual machine, konsep cloud computing dan Opex serta Capex, pengenalan region dan availability zone, pembahasan tentang ekosistem Cloud9 bagi para programmer, dan konsep-konsep lainnya yang perlu diketahui tentang Amazon Web Services (AWS). Melalui buku ini diharapkan Anda mengetahui prinsip dasar mengoperasikan cloud computing menggunakan layanan AWS. Di masa depan, dunia akan berfokus pada cloud computing sehingga penguasaan AWS sejak dini akan sangat menguntungkan di sisi karier dan jabatan. (thinkjubilee)"
7 Materi Pemrograman Web Modern,120000,"Teknologi pemrograman web terus berkembang menjadi sangat modern. Ada banyak teknologi baru yang sangat membantu untuk membuat aplikasi web menjadi lebih canggih. JavaScript yang awalnya hanya untuk klien, kini dapat digunakan untuk pemrograman server, bahkan untuk membuat aplikasi mobile. Semuanya akan dibahas pada buku ini, termasuk membuat SPA (Single Page Application), PWA (Progressive Web Appliction), RTA (Real Time Applictaion), dan sebagainya. Pembahasan utama pada buku ini terdiri dari pemrograman front-end dengan React, membuat desain web dengan Material UI, database dengan MongoDB, pemrograman back-end dengan Express JS, pemrograman untuk mobile dengan React Native, membuat RTA dengan Socket.IO, dan version control dengan Git. Setiap pembahasan disertai dengan contoh aplikatif. Terdapat juga panduan membuat aplikasi dengan setiap teknologi yang dibahas, meliputi: membuat aplikasi web dengan MERN Stack, membuat aplikasi Android dengan React Native, dan membuat aplikasi chat dengan Socket.IO. Diharapkan, dengan membaca buku ini pembaca dapat membuat sendiri berbagai aplikasi web dengan teknologi terbaru.",https://www.gramedia.com/products/7-materi-pemrograman-web-modern,https://cdn.gramedia.com/uploads/picture_meta/2023/3/22/w6dxin7h9modvqfqcme6vn.jpg,"7 Materi Pemrograman Web Modern. Teknologi pemrograman web terus berkembang menjadi sangat modern. Ada banyak teknologi baru yang sangat membantu untuk membuat aplikasi web menjadi lebih canggih. JavaScript yang awalnya hanya untuk klien, kini dapat digunakan untuk pemrograman server, bahkan untuk membuat aplikasi mobile. Semuanya akan dibahas pada buku ini, termasuk membuat SPA (Single Page Application), PWA (Progressive Web Appliction), RTA (Real Time Applictaion), dan sebagainya. Pembahasan utama pada buku ini terdiri dari pemrograman front-end dengan React, membuat desain web dengan Material UI, database dengan MongoDB, pemrograman back-end dengan Express JS, pemrograman untuk mobile dengan React Native, membuat RTA dengan Socket.IO, dan version control dengan Git. Setiap pembahasan disertai dengan contoh aplikatif. Terdapat juga panduan membuat aplikasi dengan setiap teknologi yang dibahas, meliputi: membuat aplikasi web dengan MERN Stack, membuat aplikasi Android dengan React Native, dan membuat aplikasi chat dengan Socket.IO. Diharapkan, dengan membaca buku ini pembaca dapat membuat sendiri berbagai aplikasi web dengan teknologi terbaru."
"Mudah Membuat Game Dan Animasi Dengan Visual C# .NET, From Beginner To Master",186575,"Buku ini dihadirkan bagi Anda yang ingin belajar pemrograman game menggunakan Visual C# .NET. Selama bertahun-tahun sampai saat ini, Visual C# merupakan bahasa pemrograman populer dalam pengembangan game baik desktop maupun mobile. Buku ini secara bertahap mengajarkan pada Anda bagaimana merancang form dengan pelbagai kontrol dan menuliskan kode langkah demi langkah sehingga game yang dibuat sangat interaktif dan menarik.",https://www.gramedia.com/products/mudah-membuat-game-dan-animasi-dengan-visual-c-net-from-beginner-to-master,https://cdn.gramedia.com/uploads/picture_meta/2023/2/23/8p73yj9ygpnej27kjzbsba.jpg,"Mudah Membuat Game Dan Animasi Dengan Visual C# .NET, From Beginner To Master. Buku ini dihadirkan bagi Anda yang ingin belajar pemrograman game menggunakan Visual C# .NET. Selama bertahun-tahun sampai saat ini, Visual C# merupakan bahasa pemrograman populer dalam pengembangan game baik desktop maupun mobile. Buku ini secara bertahap mengajarkan pada Anda bagaimana merancang form dengan pelbagai kontrol dan menuliskan kode langkah demi langkah sehingga game yang dibuat sangat interaktif dan menarik."
